energy,danceability,liveness,valence,acousticness,speechiness,track_name,artist_name,rating
0.5589999999999999,0.496,0.0734,0.366,0.0986,0.367,Sword Box,Malibu Ken,3.37
0.4579999999999999,0.8059999999999999,0.0773,0.8190000000000001,0.0896,0.226,Dog Years,Malibu Ken,3.37
0.605,0.787,0.102,0.568,0.544,0.176,Acid King,Malibu Ken,3.37
0.87,0.434,0.209,0.665,0.123,0.344,Suicide Big Gulp,Malibu Ken,3.37
0.943,0.297,0.278,0.142,0.00273,0.214,Shit Mirror,Nine Inch Nails,3.52
0.986,0.598,0.11,0.445,0.119,0.0969999999999999,Ahead of Ourselves,Nine Inch Nails,3.52
0.722,0.59,0.0832,0.392,0.154,0.0383,Play the Goddamned Part,Nine Inch Nails,3.52
0.971,0.33,0.155,0.153,0.2689999999999999,0.139,God Break Down the Door,Nine Inch Nails,3.52
0.575,0.374,0.0671,0.0387,0.416,0.0497,Over and Out,Nine Inch Nails,3.52
71.0,45.0,21.0,77.0,23.0,5.0,The Boys Are Back In Town,Thin Lizzy,3.87
34.0,39.0,25.0,48.0,65.0,3.0,Mr. Blue Sky,Electric Light Orchestra,3.75
0.6629999999999999,0.534,0.431,0.573,0.128,0.0286,Hangout at the Gallows,Father John Misty,3.44
0.609,0.473,0.221,0.523,0.223,0.027,Mr. Tillman,Father John Misty,3.44
0.492,0.589,0.0634,0.417,0.285,0.0272,Just Dumb Enough to Try,Father John Misty,3.44
0.782,0.4679999999999999,0.193,0.909,0.32,0.0368,Date Night,Father John Misty,3.44
0.5760000000000001,0.487,0.0973,0.368,0.132,0.0312,Please Don't Die,Father John Misty,3.44
0.105,0.435,0.0932,0.0981,0.982,0.0338,The Palace,Father John Misty,3.44
0.84,0.377,0.121,0.637,0.0168,0.0341,Disappointing Diamonds Are the Rarest of Them All,Father John Misty,3.44
0.481,0.501,0.105,0.3829999999999999,0.359,0.0255,God's Favorite Customer,Father John Misty,3.44
0.0335,0.437,0.103,0.192,0.948,0.0547,The Songwriter,Father John Misty,3.44
0.525,0.5579999999999999,0.0999,0.384,0.507,0.0292,We're Only People (And There's Not Much Anyone Can Do About That),Father John Misty,3.44
66.0,64.0,30.0,33.0,1.0,3.0,Engel,Rammstein,3.53
92.0,64.0,33.0,72.0,0.0,4.0,Du hast,Rammstein,3.53
71.0,57.0,16.0,67.0,35.0,3.0,Save a Prayer - 2009 Remaster,Duran Duran,3.62
49.0,76.0,21.0,88.0,67.0,3.0,Avalon,Roxy Music,3.72
0.0693,0.408,0.129,0.222,0.951,0.0312,(There'll Be) Peace In the Valley (For Me),Elvis Presley,3.5
0.0543,0.244,0.115,0.2769999999999999,0.925,0.0337,"Take My Hand, Precious Lord",Elvis Presley,3.5
0.38,0.509,0.359,0.249,0.547,0.158,"Yeah, I Said It",Rihanna,3.28
0.637,0.509,0.0709,0.3779999999999999,0.0717,0.0471,Love On The Brain,Rihanna,3.28
0.607,0.911,0.211,0.368,0.0974,0.0789,THat Part,ScHoolboy Q,3.47
39.0,68.0,11.0,55.0,7.0,5.0,Born On The Bayou,Creedence Clearwater Revival,3.75
39.0,72.0,5.0,79.0,16.0,3.0,Proud Mary,Creedence Clearwater Revival,3.75
47.0,46.0,44.0,64.0,51.0,3.0,Mr. Tambourine Man,The Byrds,3.71
45.0,59.0,13.0,51.0,70.0,4.0,Just the Way You Are,Billy Joel,3.82
93.0,42.0,11.0,34.0,41.0,13.0,Scenes from an Italian Restaurant,Billy Joel,3.82
32.0,29.0,12.0,38.0,80.0,3.0,She's Always a Woman,Billy Joel,3.82
92.0,47.0,26.0,54.0,0.0,4.0,Learn to Fly,Foo Fighters,3.25
0.588,0.654,0.108,0.155,0.00852,0.0541,End Game,Taylor Swift,2.36
90.0,72.0,7.0,96.0,9.0,10.0,Pretty Fly (For A White Guy),The Offspring,3.12
0.921,0.4479999999999999,0.238,0.498,0.000101,0.0591,Morbid Stuff,PUP,3.53
0.964,0.492,0.434,0.703,0.0004599999999999,0.0729,Kids,PUP,3.53
0.853,0.289,0.0951,0.158,0.00064,0.123,Scorpion Hill,PUP,3.53
0.482,0.564,0.069,0.612,0.239,0.342,Foldin Clothes,J. Cole,2.84
66.0,53.0,21.0,22.0,0.0,3.0,These Days,Foo Fighters,3.45
87.0,23.0,29.0,19.0,0.0,5.0,Walk,Foo Fighters,3.45
0.58,0.8740000000000001,0.11,0.434,0.0021,0.215,Off Deez (with J. Cole),J.I.D,3.5
0.86,0.73,0.322,0.647,0.1989999999999999,0.191,151 Rum,J.I.D,3.5
53.0,93.0,16.0,76.0,11.0,16.0,Another One Bites The Dust - Remastered 2011,Queen,3.42
76.0,60.0,35.0,72.0,71.0,4.0,Crazy Little Thing Called Love - Remastered 2011,Queen,3.42
45.0,51.0,13.0,33.0,36.0,3.0,Save Me - Remastered 2011,Queen,3.42
0.27,0.345,0.191,0.173,0.862,0.154,Tintin in Tibet,Mount Eerie,3.59
0.2739999999999999,0.336,0.118,0.1369999999999999,0.925,0.0409,Distortion,Mount Eerie,3.59
0.121,0.447,0.0858,0.108,0.857,0.0482,Now Only,Mount Eerie,3.59
0.207,0.472,0.246,0.0426,0.722,0.0343,Earth,Mount Eerie,3.59
0.23,0.501,0.1119999999999999,0.0923,0.915,0.0522,Two Paintings by Nikolai Astrup,Mount Eerie,3.59
0.1009999999999999,0.368,0.0723,0.115,0.948,0.0416,"Crow, Pt. 2",Mount Eerie,3.59
42.0,47.0,5.0,50.0,52.0,3.0,Cry Baby,Janis Joplin,3.76
46.0,45.0,15.0,66.0,30.0,4.0,Me and Bobby McGee,Janis Joplin,3.76
11.0,70.0,7.0,52.0,94.0,55.0,Mercedes Benz,Janis Joplin,3.76
94.0,43.0,14.0,47.0,1.0,4.0,Plush - 2017 Remaster,Stone Temple Pilots,3.53
0.129,0.416,0.0918,0.278,0.713,0.103,The 1975,The 1975,2.95
0.8,0.313,0.497,0.871,3.06e-05,0.0683,Give Yourself A Try,The 1975,2.95
0.7979999999999999,0.667,0.0972,0.485,0.209,0.0675,TOOTIMETOOTIMETOOTIME,The 1975,2.95
0.792,0.413,0.0727,0.0386,0.778,0.261,How To Draw / Petrichor,The 1975,2.95
0.7509999999999999,0.472,0.0954,0.0736,0.0007,0.0374,Love It If We Made It,The 1975,2.95
0.159,0.563,0.0938,0.1009999999999999,0.845,0.0361,Be My Mistake,The 1975,2.95
0.521,0.6559999999999999,0.0791,0.476,0.0509,0.0302,Sincerity Is Scary,The 1975,2.95
0.6829999999999999,0.439,0.109,0.0725,0.0392,0.0418,I Like America & America Likes Me,The 1975,2.95
0.376,0.437,0.109,0.427,0.936,0.0869,The Man Who Married A Robot / Love Theme,The 1975,2.95
0.434,0.155,0.145,0.275,0.353,0.0361,Inside Your Mind,The 1975,2.95
0.8240000000000001,0.618,0.0649,0.598,0.000297,0.0301,It's Not Living (If It's Not With You),The 1975,2.95
0.284,0.427,0.124,0.185,0.809,0.0309,Surrounded By Heads And Bodies,The 1975,2.95
0.226,0.3929999999999999,0.0792,0.136,0.889,0.0373,Mine,The 1975,2.95
0.428,0.555,0.0981,0.1989999999999999,0.424,0.0286,I Couldn't Be More In Love,The 1975,2.95
0.511,0.368,0.1169999999999999,0.0504,0.00499,0.0329,I Always Wanna Die (Sometimes),The 1975,2.95
76.0,60.0,10.0,84.0,6.0,5.0,Uncertain Smile,The The,3.78
60.0,58.0,48.0,65.0,0.0,5.0,All My Life,Foo Fighters,3.03
91.0,38.0,24.0,27.0,0.0,9.0,Times Like These,Foo Fighters,3.03
56.0,81.0,5.0,97.0,16.0,4.0,Respect,Aretha Franklin,3.91
56.0,81.0,5.0,97.0,16.0,4.0,Respect,Aretha Franklin,3.91
82.0,42.0,15.0,63.0,0.0,6.0,Vertigo,U2,2.79
60.0,53.0,11.0,35.0,0.0,2.0,Sometimes You Can't Make It On Your Own,U2,2.79
77.0,44.0,11.0,20.0,0.0,3.0,City Of Blinding Lights,U2,2.79
0.28,0.498,0.0792,0.1119999999999999,0.605,0.0331,I Told You Everything,Sharon Van Etten,3.4
0.884,0.457,0.364,0.478,0.000236,0.0386,No One's Easy to Love,Sharon Van Etten,3.4
0.4679999999999999,0.259,0.102,0.158,0.141,0.0312,Memorial Day,Sharon Van Etten,3.4
0.927,0.5429999999999999,0.0327,0.345,0.000347,0.0779,Comeback Kid,Sharon Van Etten,3.4
0.498,0.475,0.1369999999999999,0.0592,0.0168,0.0303,Jupiter 4,Sharon Van Etten,3.4
0.77,0.5379999999999999,0.0686,0.238,0.0158,0.0487,Seventeen,Sharon Van Etten,3.4
0.485,0.465,0.0848,0.133,0.151,0.0289999999999999,Malibu,Sharon Van Etten,3.4
0.738,0.46,0.0887,0.2,0.0896,0.0414,You Shadow,Sharon Van Etten,3.4
0.569,0.418,0.185,0.109,0.000932,0.0364,Hands,Sharon Van Etten,3.4
0.511,0.5529999999999999,0.0625,0.0533,0.601,0.0342,Stay,Sharon Van Etten,3.4
88.0,56.0,87.0,51.0,0.0,3.0,Psycho,Muse,2.33
93.0,48.0,31.0,37.0,1.0,5.0,Mercy,Muse,2.33
86.0,72.0,13.0,93.0,4.0,3.0,(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,3.54
0.636,0.8370000000000001,0.342,0.2739999999999999,0.0395,0.086,a lot,21 Savage,3.21
0.575,0.904,0.256,0.359,0.0493,0.346,break da law,21 Savage,3.21
0.5670000000000001,0.924,0.0898,0.8270000000000001,0.0016899999999999,0.0964,a&t,21 Savage,3.21
0.695,0.841,0.1889999999999999,0.408,0.001,0.415,out for the night,21 Savage,3.21
0.461,0.809,0.143,0.325,0.000832,0.0907,gun smoke,21 Savage,3.21
0.52,0.885,0.4539999999999999,0.306,0.000244,0.359,1.5,21 Savage,3.21
0.62,0.713,0.118,0.206,0.171,0.0422,all my friends,21 Savage,3.21
0.591,0.872,0.144,0.696,0.111,0.359,can't leave without it,21 Savage,3.21
0.5429999999999999,0.84,0.1169999999999999,0.161,0.0399,0.476,asmr,21 Savage,3.21
0.633,0.892,0.139,0.4589999999999999,0.0467,0.0902,ball w/o you,21 Savage,3.21
0.519,0.966,0.254,0.119,0.00359,0.306,good day,21 Savage,3.21
0.55,0.96,0.1119999999999999,0.7979999999999999,0.0187,0.1969999999999999,pad lock,21 Savage,3.21
0.607,0.89,0.118,0.2239999999999999,0.158,0.124,monster,21 Savage,3.21
0.608,0.8640000000000001,0.078,0.963,0.0531,0.275,letter 2 my momma,21 Savage,3.21
0.41,0.879,0.108,0.0703,0.000897,0.551,4L,21 Savage,3.21
0.66,0.5660000000000001,0.2339999999999999,0.52,0.0156,0.0479,Cuz I Love You,Lizzo,3.28
0.8909999999999999,0.767,0.406,0.8240000000000001,0.00615,0.0901,Juice,Lizzo,3.28
0.722,0.833,0.358,0.588,0.0573,0.136,Tempo (feat. Missy Elliott),Lizzo,3.28
0.588,0.892,0.0498,0.753,0.0031899999999999,0.11,Boys,Lizzo,3.28
0.552,0.725,0.093,0.183,0.2,0.0783,Hot Pink,Let's Eat Grandma,3.46
0.601,0.6409999999999999,0.0896,0.352,0.432,0.0467,It's Not Just Me,Let's Eat Grandma,3.46
0.851,0.525,0.08,0.212,0.0022,0.0411,Falling Into Me,Let's Eat Grandma,3.46
0.6940000000000001,0.509,0.0917,0.0846,0.133,0.0272,I Will Be Waiting,Let's Eat Grandma,3.46
0.77,0.5,0.104,0.633,0.238,0.0432,Africa,Weezer,2.12
0.943,0.444,0.297,0.411,0.171,0.104,Happy Together,Weezer,2.12
0.92,0.4589999999999999,0.207,0.649,7.55e-05,0.0382,Paranoid,Weezer,2.12
0.693,0.327,0.12,0.34,0.1989999999999999,0.0317,Mr. Blue Sky,Weezer,2.12
0.7979999999999999,0.69,0.111,0.645,0.188,0.039,No Scrubs,Weezer,2.12
0.6859999999999999,0.889,0.036,0.968,0.0218,0.0371,Billie Jean,Weezer,2.12
80.0,74.0,26.0,89.0,18.0,4.0,Owner of a Lonely Heart,Yes,3.24
0.8079999999999999,0.26,0.214,0.0793,0.0246,0.0462,USA,Jeff Rosenstock,3.34
0.949,0.42,0.2739999999999999,0.764,0.000127,0.0533,Yr Throat,Jeff Rosenstock,3.34
0.879,0.408,0.246,0.346,0.0025399999999999,0.0347,All This Useless Energy,Jeff Rosenstock,3.34
0.966,0.599,0.522,0.795,0.00875,0.0572,Powerlessness,Jeff Rosenstock,3.34
0.5760000000000001,0.467,0.0711,0.1669999999999999,0.0274,0.0303,TV Stars,Jeff Rosenstock,3.34
0.952,0.421,0.524,0.6729999999999999,0.0005549999999999,0.0522,Melba,Jeff Rosenstock,3.34
0.9,0.578,0.275,0.8390000000000001,0.00103,0.0364,Beating My Head Against A Wall,Jeff Rosenstock,3.34
0.492,0.665,0.0884,0.436,0.0771,0.0262,9/10,Jeff Rosenstock,3.34
0.409,0.239,0.127,0.0303,0.0884,0.0365,Let Them Win,Jeff Rosenstock,3.34
31.0,65.0,12.0,41.0,53.0,3.0,Harvest Moon,Neil Young,3.73
51.0,80.0,4.0,52.0,5.0,6.0,Don't Stand So Close To Me,The Police,3.54
84.0,20.0,29.0,39.0,28.0,7.0,Bat Out of Hell,Meat Loaf,3.54
68.0,46.0,50.0,68.0,25.0,8.0,You Took The Words Right Out of My Mouth (Hot Summer Night),Meat Loaf,3.54
48.0,59.0,9.0,49.0,39.0,2.0,Two Out of Three Ain't Bad,Meat Loaf,3.54
87.0,33.0,46.0,49.0,21.0,12.0,Paradise By the Dashboard Light,Meat Loaf,3.54
48.0,74.0,11.0,36.0,3.0,4.0,Magic,Coldplay,2.6
64.0,55.0,22.0,15.0,1.0,3.0,A Sky Full of Stars,Coldplay,2.6
0.178,0.877,0.107,0.442,0.7759999999999999,0.102,Nobody,Mac DeMarco,2.59
49.0,53.0,10.0,10.0,54.0,5.0,Heal the World,Michael Jackson,3.35
0.7759999999999999,0.526,0.0865,0.0504,0.00389,0.0597,Singularity,Jon Hopkins,3.48
0.498,0.414,0.205,0.37,0.00629,0.0579,Emerald Rush,Jon Hopkins,3.48
0.511,0.863,0.109,0.237,0.00725,0.1889999999999999,Neon Pattern Drum,Jon Hopkins,3.48
0.612,0.677,0.109,0.103,0.00542,0.0614,Everything Connected,Jon Hopkins,3.48
0.0863,0.181,0.0929,0.0337,0.956,0.0374,Feel First Life,Jon Hopkins,3.48
0.449,0.433,0.0792,0.243,0.309,0.102,C O S M,Jon Hopkins,3.48
0.0731,0.285,0.123,0.179,0.992,0.0353,Echo Dissolve,Jon Hopkins,3.48
0.485,0.653,0.174,0.2,0.163,0.0756,Luminous Beings,Jon Hopkins,3.48
0.0503,0.368,0.132,0.296,0.993,0.0673,Recovery,Jon Hopkins,3.48
0.5770000000000001,0.716,0.0924,0.349,0.000215,0.0446,Emerald Rush - Edit,Jon Hopkins,3.48
0.5770000000000001,0.628,0.0838,0.192,0.000206,0.0465,Everything Connected - Edit,Jon Hopkins,3.48
33.0,67.0,8.0,49.0,61.0,6.0,You Want It Darker,Leonard Cohen,3.69
0.6659999999999999,0.425,0.135,0.469,0.358,0.177,Connected By Love,Jack White,3.1
0.431,0.3939999999999999,0.143,0.411,0.2189999999999999,0.111,Why Walk a Dog?,Jack White,3.1
0.795,0.7759999999999999,0.108,0.45,0.103,0.162,Corporation,Jack White,3.1
0.401,0.419,0.26,0.417,0.746,0.0363,Abulia and Akrasia,Jack White,3.1
0.8190000000000001,0.629,0.321,0.489,0.467,0.166,Hypermisophoniac,Jack White,3.1
0.612,0.5479999999999999,0.173,0.555,0.304,0.22,Ice Station Zebra,Jack White,3.1
0.8490000000000001,0.565,0.0631,0.758,0.000243,0.0926,Over and Over and Over,Jack White,3.1
0.5710000000000001,0.38,0.0964,0.5920000000000001,0.0601,0.0978,Everything You've Ever Learned,Jack White,3.1
0.838,0.352,0.0827,0.3289999999999999,0.0648,0.193,Respect Commander,Jack White,3.1
0.195,0.539,0.134,0.239,0.952,0.0568,Ezmerelda Steals the Show,Jack White,3.1
0.479,0.667,0.198,0.3929999999999999,0.2,0.0915,Get In the Mind Shaft,Jack White,3.1
0.268,0.664,0.353,0.291,0.74,0.0917,What's Done is Done,Jack White,3.1
0.183,0.442,0.104,0.2239999999999999,0.902,0.0338,Humoresque,Jack White,3.1
27.0,40.0,10.0,9.0,74.0,3.0,Perfect Day,Lou Reed,2.73
0.262,0.564,0.0896,0.376,0.652,0.105,Walk On the Wild Side,Lou Reed,2.73
0.807,0.763,0.348,0.5589999999999999,0.0714,0.035,Electric Feel,MGMT,2.8
93.0,45.0,36.0,17.0,0.0,7.0,Kids,MGMT,2.8
80.0,46.0,40.0,61.0,5.0,9.0,"Paint It, Black",The Rolling Stones,3.3
49.0,73.0,9.0,80.0,30.0,4.0,Under My Thumb,The Rolling Stones,3.3
94.0,37.0,19.0,37.0,0.0,7.0,Best of You,Foo Fighters,2.95
51.0,57.0,9.0,51.0,23.0,5.0,Mirrors,Justin Timberlake,3.31
72.0,41.0,8.0,31.0,0.0,4.0,Novocaine For The Soul,Eels,3.63
54.0,86.0,7.0,87.0,58.0,8.0,Down On The Corner,Creedence Clearwater Revival,3.65
66.0,64.0,15.0,66.0,20.0,4.0,Fortunate Son,Creedence Clearwater Revival,3.65
65.0,55.0,12.0,37.0,58.0,3.0,Livin' Thing,Electric Light Orchestra,3.8
64.0,55.0,52.0,55.0,41.0,15.0,Dancin' Fool,Frank Zappa,3.62
77.0,56.0,12.0,43.0,12.0,3.0,Every Little Thing She Does Is Magic,The Police,3.46
91.0,54.0,14.0,37.0,0.0,5.0,Sex on Fire,Kings of Leon,3.12
0.7559999999999999,0.266,0.154,0.16,0.00313,0.0464,Use Somebody,Kings of Leon,3.12
80.0,56.0,9.0,58.0,0.0,6.0,Human,The Killers,2.84
59.0,38.0,27.0,28.0,2.0,3.0,Telegraph Road,Dire Straits,3.71
10.0,55.0,8.0,7.0,70.0,3.0,Private Investigations,Dire Straits,3.71
69.0,49.0,28.0,56.0,25.0,4.0,Tunnel of Love (Intro: The Carousel Waltz),Dire Straits,3.67
57.0,60.0,8.0,49.0,44.0,3.0,Romeo and Juliet,Dire Straits,3.67
0.57,0.8059999999999999,0.105,0.4539999999999999,0.0977,0.246,Get Up 10,Cardi B,2.65
0.589,0.968,0.0731,0.268,0.0511,0.255,Drip (feat. Migos),Cardi B,2.65
0.8140000000000001,0.884,0.158,0.907,0.154,0.303,Bickenhead,Cardi B,2.65
0.703,0.926,0.231,0.485,0.0659,0.103,Bodak Yellow,Cardi B,2.65
0.568,0.82,0.0952,0.535,0.0256,0.411,Be Careful,Cardi B,2.65
0.625,0.62,0.314,0.665,0.287,0.5529999999999999,Best Life (feat. Chance The Rapper),Cardi B,2.65
0.726,0.816,0.372,0.65,0.099,0.129,I Like It,Cardi B,2.65
0.5429999999999999,0.767,0.115,0.485,0.049,0.103,Ring (feat. Kehlani),Cardi B,2.65
0.7879999999999999,0.947,0.108,0.4539999999999999,0.107,0.124,Money Bag,Cardi B,2.65
0.524,0.908,0.3829999999999999,0.109,0.0011099999999999,0.181,Bartier Cardi (feat. 21 Savage),Cardi B,2.65
0.504,0.7909999999999999,0.0963,0.355,0.0183,0.266,She Bad,Cardi B,2.65
0.5489999999999999,0.8370000000000001,0.057,0.209,0.17,0.1669999999999999,Thru Your Phone,Cardi B,2.65
0.473,0.8859999999999999,0.0864,0.4379999999999999,0.27,0.255,I Do (feat. SZA),Cardi B,2.65
96.0,43.0,3.0,37.0,0.0,4.0,The Pretender,Foo Fighters,3.06
51.0,52.0,29.0,65.0,48.0,4.0,Tainted Love,Soft Cell,3.66
0.8059999999999999,0.593,0.152,0.784,0.00636,0.0639,Zombie Bastards,Weezer,2.1
0.909,0.579,0.118,0.7290000000000001,0.00243,0.0329,I’m Just Being Honest,Weezer,2.1
0.828,0.632,0.363,0.875,0.00114,0.0279999999999999,The Prince Who Wanted Everything,Weezer,2.1
0.913,0.649,0.0518,0.964,0.0365,0.03,Byzantine,Weezer,2.1
0.882,0.476,0.155,0.477,0.00375,0.039,California Snow,Weezer,2.1
95.0,22.0,16.0,17.0,0.0,18.0,Woman,Wolfmother,3.31
78.0,45.0,67.0,24.0,11.0,6.0,Radioactive,Imagine Dragons,2.23
88.0,66.0,14.0,86.0,2.0,4.0,It's Time,Imagine Dragons,2.23
71.0,51.0,33.0,43.0,19.0,3.0,Demons,Imagine Dragons,2.23
0.865,0.619,0.0874,0.759,0.0836,0.123,On Top Of The World,Imagine Dragons,2.23
0.794,0.46,0.109,0.0987,0.000567,0.0427,One of Us is the Killer,The Dillinger Escape Plan,3.74
89.0,50.0,22.0,26.0,0.0,4.0,Thunderstruck,AC/DC,3.18
74.0,73.0,21.0,96.0,18.0,4.0,Don't You Want Me,The Human League,3.56
92.0,46.0,34.0,33.0,4.0,26.0,One Vision - Remastered 2011,Queen,3.22
78.0,67.0,12.0,70.0,2.0,4.0,A Kind Of Magic - Remastered 2011,Queen,3.22
53.0,44.0,34.0,35.0,4.0,3.0,Friends Will Be Friends - Remastered 2011,Queen,3.22
40.0,14.0,12.0,4.0,58.0,4.0,Who Wants To Live Forever - Remastered 2011,Queen,3.22
92.0,46.0,34.0,33.0,4.0,26.0,One Vision - Remastered 2011,Queen,3.22
50.0,40.0,13.0,82.0,39.0,8.0,Son of a Preacher Man,Dusty Springfield,3.86
69.0,52.0,11.0,93.0,10.0,3.0,Angel Of Harlem,U2,3.22
67.0,65.0,13.0,59.0,5.0,4.0,When Love Comes To Town,U2,3.22
44.0,24.0,7.0,40.0,11.0,3.0,All I Want Is You,U2,3.22
79.0,61.0,57.0,91.0,16.0,3.0,Waiting On A Friend - Remastered 2009,The Rolling Stones,3.46
0.289,0.6890000000000001,0.104,0.3229999999999999,0.933,0.0932,Black Nails,Tierra Whack,3.34
0.155,0.5539999999999999,0.105,0.325,0.8059999999999999,0.469,Bugs Life,Tierra Whack,3.34
0.357,0.7559999999999999,0.131,0.494,0.838,0.0592,Flea Market,Tierra Whack,3.34
0.239,0.914,0.119,0.258,0.332,0.155,Cable Guy,Tierra Whack,3.34
0.3329999999999999,0.659,0.114,0.643,0.816,0.43,4 Wings,Tierra Whack,3.34
0.499,0.7020000000000001,0.159,0.2269999999999999,0.687,0.151,Hookers,Tierra Whack,3.34
0.61,0.894,0.102,0.78,0.0227,0.0487,Hungry Hippo,Tierra Whack,3.34
0.318,0.8190000000000001,0.0471,0.981,0.0377,0.0423,Pet Cemetery,Tierra Whack,3.34
0.601,0.565,0.275,0.66,0.7490000000000001,0.0307,Fuck Off,Tierra Whack,3.34
0.488,0.767,0.158,0.502,0.71,0.078,Silly Sam,Tierra Whack,3.34
0.7929999999999999,0.8320000000000001,0.0901,0.919,0.503,0.0392,Fruit Salad,Tierra Whack,3.34
0.6559999999999999,0.941,0.121,0.382,0.22,0.154,Pretty Ugly,Tierra Whack,3.34
0.294,0.779,0.108,0.235,0.5760000000000001,0.253,Sore Loser,Tierra Whack,3.34
0.605,0.792,0.0994,0.352,0.649,0.6409999999999999,Dr. Seuss,Tierra Whack,3.34
0.2189999999999999,0.815,0.106,0.162,0.662,0.512,Waze,Tierra Whack,3.34
0.0394,0.195,0.3879999999999999,0.0376,0.0676,0.0375,Ashes,Ghost,3.36
0.944,0.522,0.135,0.236,6.11e-06,0.0936,Rats,Ghost,3.36
0.8220000000000001,0.355,0.258,0.23,0.000519,0.0512,Faith,Ghost,3.36
0.818,0.41,0.0792,0.222,0.00129,0.0547,See The Light,Ghost,3.36
0.858,0.43,0.093,0.144,1.97e-05,0.0468,Miasma,Ghost,3.36
0.696,0.619,0.38,0.727,1.89e-05,0.0315,Dance Macabre,Ghost,3.36
0.597,0.392,0.0587,0.175,0.0076799999999999,0.0308,Pro Memoria,Ghost,3.36
0.826,0.5529999999999999,0.0823,0.4679999999999999,0.0004379999999999,0.0344,Witch Image,Ghost,3.36
0.304,0.198,0.347,0.0388,0.3429999999999999,0.0378,Helvetesfönster,Ghost,3.36
0.612,0.4429999999999999,0.103,0.204,0.0188,0.0275,Life Eternal,Ghost,3.36
0.957,0.482,0.11,0.5720000000000001,3.2200000000000003e-05,0.0552,Firepower,Judas Priest,3.55
0.915,0.521,0.065,0.336,1.6899999999999997e-05,0.0544,Lightning Strike,Judas Priest,3.55
0.933,0.432,0.0264,0.348,2.24e-05,0.0481,Evil Never Dies,Judas Priest,3.55
0.7809999999999999,0.607,0.107,0.17,0.0001139999999999,0.0349,Never The Heroes,Judas Priest,3.55
0.917,0.517,0.0672,0.491,2.64e-05,0.037,Necromancer,Judas Priest,3.55
0.775,0.406,0.0615,0.4589999999999999,8.23e-05,0.0271,Children of the Sun,Judas Priest,3.55
0.285,0.2189999999999999,0.575,0.417,0.7759999999999999,0.0296,Guardians,Judas Priest,3.55
0.846,0.223,0.0631,0.436,3.45e-05,0.0387,Rising From Ruins,Judas Priest,3.55
0.875,0.431,0.0328,0.764,0.000204,0.0415,Flame Thrower,Judas Priest,3.55
0.82,0.387,0.185,0.436,0.000287,0.0387,Spectre,Judas Priest,3.55
0.862,0.307,0.131,0.244,0.000247,0.0557,Traitors Gate,Judas Priest,3.55
0.897,0.605,0.0666,0.7090000000000001,0.000414,0.0384,No Surrender,Judas Priest,3.55
0.8170000000000001,0.55,0.0792,0.379,1.67e-05,0.0332,Lone Wolf,Judas Priest,3.55
0.5770000000000001,0.492,0.0688,0.143,0.00253,0.0288,Sea of Red,Judas Priest,3.55
0.52,0.565,0.3279999999999999,0.239,0.0716,0.0354,I Fall Apart,Post Malone,2.49
0.804,0.63,0.253,0.492,0.215,0.0363,Congratulations,Post Malone,2.49
0.8140000000000001,0.657,0.445,0.0788,0.81,0.937,I Love You Dwayne,Lil Wayne,3.06
0.695,0.628,0.2019999999999999,0.214,0.419,0.2739999999999999,Don't Cry (feat. XXXTENTACION),Lil Wayne,3.06
0.662,0.879,0.716,0.723,0.033,0.309,Dedicate,Lil Wayne,3.06
0.87,0.743,0.299,0.884,0.0595,0.212,Uproar,Lil Wayne,3.06
0.8190000000000001,0.902,0.106,0.746,0.0414,0.317,Let It Fly (feat. Travis Scott),Lil Wayne,3.06
0.5770000000000001,0.578,0.086,0.154,0.121,0.2019999999999999,Can't Be Broken,Lil Wayne,3.06
0.457,0.603,0.0905,0.4579999999999999,0.525,0.297,Dark Side Of The Moon (feat. Nicki Minaj),Lil Wayne,3.06
0.6940000000000001,0.855,0.109,0.49,0.371,0.1689999999999999,Mona Lisa (feat. Kendrick Lamar),Lil Wayne,3.06
0.44,0.784,0.122,0.22,0.0263,0.0401,What About Me (feat. Sosamann),Lil Wayne,3.06
0.55,0.769,0.139,0.36,0.0283,0.359,Open Letter,Lil Wayne,3.06
0.568,0.624,0.25,0.115,0.0301,0.143,Famous (feat. Reginae Carter),Lil Wayne,3.06
0.5710000000000001,0.807,0.252,0.0993,0.0169,0.312,Problems,Lil Wayne,3.06
0.708,0.752,0.0601,0.645,0.0395,0.28,Dope Niggaz (feat. Snoop Dogg),Lil Wayne,3.06
0.765,0.7879999999999999,0.216,0.667,0.276,0.439,Hittas,Lil Wayne,3.06
0.703,0.752,0.325,0.6409999999999999,0.144,0.213,Took His Time,Lil Wayne,3.06
0.598,0.929,0.0549,0.501,0.00705,0.156,Open Safe,Lil Wayne,3.06
0.568,0.865,0.186,0.8809999999999999,0.0206,0.241,Start This Shit Off Right (feat. Ashanti & Mack Maine),Lil Wayne,3.06
0.615,0.754,0.13,0.345,0.273,0.171,Demon,Lil Wayne,3.06
0.579,0.6409999999999999,0.214,0.421,0.479,0.0895,Mess,Lil Wayne,3.06
0.7190000000000001,0.6509999999999999,0.109,0.402,0.2269999999999999,0.301,Dope New Gospel (feat. Nivea),Lil Wayne,3.06
